Email Address,Display Name,First Name,Middle Name,Last Name,City,Region,Country,Facebook Link,Count,First Seen,Last Seen
allene.negrete@gwu.edu,Allene Negrete,Allene,,Negrete,,,,,6,01/24/2012 12:46:23 PM,01/24/2012 12:46:23 PM
brice.hammett@ndsu.edu,Brice Hammett,Brice,,Hammett,,,,,4,01/11/2012 01:26:13 AM,01/11/2012 01:26:13 AM
ara.ceja@gwu.edu,Ara Ceja,Ara,,Ceja,,,,,6,11/06/2013 07:14:03 AM,11/19/2013 03:09:26 AM
dena.tousant@comcast.net,Dena Tousant,Dena,,Tousant,,,,,3,02/26/2009 11:58:47 AM,02/26/2009 11:58:47 AM
theron.wiser@yahoo.co.in,Theron Wiser,Theron,,Wiser,,,,,317,02/04/2009 09:00:35 AM,11/05/2013 10:43:29 AM
harland.glantz@temple.edu,Harland Glantz,Harland,,Glantz,,,,,6,06/22/2010 05:08:32 AM,09/09/2010 11:08:05 AM
ken.wilken@rpi.edu,Ken Wilken,Ken,,Wilken,,,,,9,08/14/2013 12:18:16 PM,08/15/2013 12:40:53 PM
manda.pacheo@ndsu.edu,Manda Pacheo,Manda,,Pacheo,,,,,2,06/04/2011 04:57:43 AM,06/04/2011 04:57:43 AM
louvenia.ritter@comcast.net,Louvenia Ritter,Louvenia,,Ritter,,,,,696,06/21/2012 02:38:49 AM,11/21/2013 10:59:11 AM
wilmer.hui@umd.edu,Wilmer Hui,Wilmer,,Hui,Washington,District of Columbia,United States,,605,05/07/2013 08:45:02 AM,11/21/2013 03:58:41 AM
sang.colvard@facebook.com,Sang Colvard,Sang,,Colvard,,,,,2,06/04/2011 04:57:43 AM,06/04/2011 04:57:43 AM
lucienne.connery@yahoo.com,Lucienne Connery,Lucienne,,Connery,,,,,4,01/16/2013 01:02:57 AM,11/18/2013 03:18:36 AM
antonia.branco@temple.edu,Antonia Branco,Antonia,,Branco,,,,,12,08/05/2011 04:23:41 AM,08/05/2011 06:43:02 AM
harland.glantz@comcast.net,Harland Glantz,Harland,,Glantz,,,,,3,06/14/2010 03:02:34 AM,06/14/2010 03:02:34 AM
alden.owusu@gwu.edu,Alden Owusu,Alden,,Owusu,,,,,50,09/04/2013 01:10:26 AM,09/30/2013 12:14:51 PM
dena.tousant@datacommunitydc.org,Dena Tousant,Dena,,Tousant,,,,,3,10/22/2013 06:12:18 AM,10/22/2013 06:12:18 AM
ken.wilken@hotmail.com,Ken Wilken,Ken,,Wilken,,,,,3,11/18/2013 06:03:24 AM,11/18/2013 06:03:24 AM
clifford.lasker@msn.com,Clifford Lasker,Clifford,,Lasker,,,,,32,02/26/2009 11:42:07 AM,11/19/2013 05:11:50 AM
delmar.zeringue@facebook.com,Delmar Zeringue,Delmar,,Zeringue,,,,,2,05/28/2013 07:22:35 AM,05/28/2013 07:55:56 AM
danica.ausherman@yahoo.co.in,Danica Ausherman,Danica,,Ausherman,,,,,2,10/28/2013 06:20:16 AM,10/28/2013 06:20:16 AM
patti.tang@datacommunitydc.org,Patti Tang,Patti,,Tang,,,,,2,01/26/2010 06:33:49 AM,01/26/2010 06:33:49 AM
hans.edsall@mail.gmail.co,Hans Edsall,Hans,,Edsall,,,,,2,05/30/2012 09:45:37 AM,05/30/2012 09:45:37 AM
ethan.darst@cox.net,Ethan Darst,Ethan,,Darst,,,,,18,02/26/2009 11:45:55 AM,02/26/2009 11:59:21 AM
sal.lobb@comcast.net,Sal Lobb,Sal,,Lobb,,,,,2,04/04/2013 08:12:24 AM,04/04/2013 08:12:24 AM
erna.lang@ndsu.edu,Erna Lang,Erna,,Lang,,,,,12,04/10/2013 05:58:25 AM,04/11/2013 10:25:04 AM
terry.spoor@mail.gmail.co,Terry Spoor,Terry,,Spoor,,,,,64,12/11/2010 02:35:12 AM,08/02/2011 07:57:36 AM
maryanna.pfeiffer@datacommunitydc.org,Maryanna Pfeiffer,Maryanna,,Pfeiffer,,,,,294,02/04/2009 08:58:34 AM,04/09/2012 01:57:21 AM
russ.absher@temple.edu,Russ Absher,Russ,,Absher,,,,,2,10/28/2013 06:20:16 AM,10/28/2013 06:20:16 AM
perla.deland@ieee.org,Perla Deland,Perla,,Deland,,,,,4,06/04/2011 04:57:43 AM,06/04/2011 04:57:43 AM
bud.marcil@verizon.net,Bud Marcil,Bud,,Marcil,,,,,16,06/10/2013 05:34:58 AM,06/12/2013 01:45:57 AM
francesco.halliday@datacommunitydc.org,Francesco Halliday,Francesco,,Halliday,,,,,275,10/10/2010 08:26:41 AM,07/22/2011 12:20:24 PM
voorhees@amazon.com,Will Voorhees,Will,,Voorhees,,,,,16,02/01/2013 08:07:32 AM,02/18/2013 07:23:28 AM
darnell.then@mac.com,Darnell Then,Darnell,,Then,,,,,49,02/28/2009 12:20:14 PM,07/29/2010 12:29:57 PM
gudrun.honey@ndsu.edu,Gudrun Honey,Gudrun,,Honey,,,,,8,01/13/2013 05:07:53 AM,02/04/2013 08:47:27 AM
hans.edsall@facebook.com,Hans Edsall,Hans,,Edsall,,,United States,,30,03/11/2012 06:22:39 AM,12/28/2012 07:35:45 AM
hanh.geraghty@rpi.edu,Hanh Geraghty,Hanh,,Geraghty,,,,,207,11/05/2010 01:04:11 AM,11/18/2013 04:49:52 AM
audry.brzezinski@comcast.net,Audry Brzezinski,Audry,,Brzezinski,,,,,4,03/29/2013 12:52:41 PM,03/29/2013 12:52:41 PM
erna.lang@ndsu.edu,Erna Lang,Erna,,Lang,,,,,33,09/20/2012 11:23:21 AM,05/15/2013 02:53:03 AM
deandre.stearns@yahoo.co.in,Deandre Stearns,Deandre,,Stearns,,,,,504,07/07/2009 06:27:57 AM,04/11/2012 04:04:30 AM
allene.negrete@umd.edu,Allene Negrete,Allene,,Negrete,,,,,82,08/29/2010 01:07:23 AM,01/29/2011 05:38:34 AM
delena.commander@aol.com,Delena Commander,Delena,,Commander,,,,,68,02/04/2009 08:58:52 AM,08/14/2009 06:39:56 AM
luther.forsythe@cox.net,Luther Forsythe,Luther,,Forsythe,,,,,110,07/26/2010 05:27:43 AM,10/04/2010 03:24:22 AM
verline.socha@mac.com,Verline Socha,Verline,,Socha,,,,,9,04/19/2013 03:20:24 AM,04/21/2013 08:09:45 AM
hoa.bettes@temple.edu,Hoa Bettes,Hoa,,Bettes,,,,,2,04/02/2012 06:57:50 AM,04/02/2012 06:57:50 AM
glenna.stanislawski@cox.net,Glenna Stanislawski,Glenna,,Stanislawski,,,,,44,04/04/2011 11:17:59 AM,04/25/2011 02:52:02 AM
hilma.touchstone@yahoo.com,Hilma Touchstone,Hilma,,Touchstone,,,,,36,10/10/2011 05:34:07 AM,12/28/2012 04:12:42 AM
salley.funari@comcast.net,Salley Funari,Salley,,Funari,,,,,21,10/28/2013 02:11:05 AM,11/05/2013 02:45:15 AM
boris.whitney@umd.edu,Boris Whitney,Boris,,Whitney,,,,,15,10/17/2013 04:05:13 AM,10/31/2013 01:00:43 AM
erna.lang@verizon.net,Erna Lang,Erna,,Lang,,,,,2,07/25/2010 07:41:15 AM,07/25/2010 07:41:15 AM
hilma.touchstone@facebook.com,Hilma Touchstone,Hilma,,Touchstone,,,,,1,10/26/2013 11:21:24 AM,10/26/2013 11:21:24 AM
jong.offutt@mac.com,Jong Offutt,Jong,,Offutt,,,,,2,07/16/2009 04:48:11 AM,07/16/2009 04:48:11 AM
1330893343.4091@paypal.com,,,,,,,,,2,03/04/2012 08:35:46 AM,03/04/2012 08:35:46 AM
marcus.souder@mac.com,Marcus Souder,Marcus,,Souder,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
1367695278.30834@paypal.com,,,,,,,,,6,05/04/2013 07:21:20 AM,05/04/2013 07:22:44 AM
delmar.zeringue@umd.edu,Delmar Zeringue,Delmar,,Zeringue,,,,,12,12/27/2010 02:07:56 AM,12/27/2010 02:07:56 AM
amazon-recruiting@amazon.com,,,,,,,,,3,01/14/2012 12:23:31 PM,01/14/2012 12:23:31 PM
hector.rising@ieee.org,Hector Rising,Hector,,Rising,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
delmar.zeringue@msn.com,Delmar Zeringue,Delmar,,Zeringue,,,,,1,11/05/2013 03:33:43 AM,11/05/2013 03:33:43 AM
luana.arn@yahoo.com,Luana Arn,Luana,,Arn,,,,,3,11/12/2013 03:49:30 AM,11/12/2013 03:49:30 AM
antonia.branco@rpi.edu,Antonia Branco,Antonia,,Branco,,,,,1,10/28/2013 10:04:58 AM,10/28/2013 10:04:58 AM
mohamed.carroway@mac.com,Mohamed Carroway,Mohamed,,Carroway,,,,,4,08/18/2009 01:59:06 AM,04/27/2010 04:26:23 AM
ted.jeff@ndsu.edu,Ted Jeff,Ted,,Jeff,,,,,1,08/26/2013 12:32:38 PM,08/26/2013 12:32:38 PM
hanh.geraghty@yahoo.co.in,Hanh Geraghty,Hanh,,Geraghty,,,,,4,08/26/2013 06:32:46 AM,08/27/2013 12:36:08 PM
wayne.colston@hotmail.com,Wayne Colston,Wayne,,Colston,,,,,2,01/20/2011 11:11:05 AM,01/20/2011 11:11:05 AM
mohamed.carroway@temple.edu,Mohamed Carroway,Mohamed,,Carroway,,,,,8,03/07/2012 02:15:49 AM,03/07/2012 02:15:49 AM
arnetta.camilleri@mail.gmail.co,Arnetta Camilleri,Arnetta,,Camilleri,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
hoa.bettes@gwu.edu,Hoa Bettes,Hoa,,Bettes,,,,,24,12/27/2010 01:51:34 AM,10/12/2011 10:35:24 AM
darnell.then@temple.edu,Darnell Then,Darnell,,Then,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
hoa.bettes@datacommunitydc.org,Hoa Bettes,Hoa,,Bettes,,,,,2,11/22/2010 02:22:17 AM,11/22/2010 02:22:17 AM
mathew.luedtke@umd.edu,Mathew Luedtke,Mathew,,Luedtke,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
kevin.metzer@datacommunitydc.org,Kevin Metzer,Kevin,,Metzer,,,,,2,02/07/2009 03:19:38 AM,02/07/2009 03:19:38 AM
jenniffer.morford@verizon.net,Jenniffer Morford,Jenniffer,,Morford,,,,,13,09/26/2011 03:24:11 AM,10/20/2011 11:21:44 AM
dena.tousant@aol.com,Dena Tousant,Dena,,Tousant,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
lucienne.connery@hotmail.com,Lucienne Connery,Lucienne,,Connery,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
delena.commander@hotmail.com,Delena Commander,Delena,,Commander,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
harland.glantz@facebook.com,Harland Glantz,Harland,,Glantz,,,,,1,11/06/2009 04:31:10 AM,11/06/2009 04:31:10 AM
alden.owusu@rpi.edu,Alden Owusu,Alden,,Owusu,,,,,2,06/04/2011 04:57:43 AM,06/04/2011 04:57:43 AM
theron.wiser@ndsu.edu,Theron Wiser,Theron,,Wiser,,,,,2,03/13/2010 02:27:15 AM,03/13/2010 02:27:15 AM
wayne.colston@comcast.net,Wayne Colston,Wayne,,Colston,,,,,4,11/03/2013 01:21:06 AM,11/04/2013 12:56:24 PM
gil.greco@facebook.com,Gil Greco,Gil,,Greco,,,,,4,07/15/2010 02:11:57 AM,07/29/2010 12:29:57 PM
brice.hammett@yahoo.com,Brice Hammett,Brice,,Hammett,,,,,1,05/16/2009 03:16:04 AM,05/16/2009 03:16:04 AM
jenniffer.morford@mail.gmail.co,Jenniffer Morford,Jenniffer,,Morford,,,,,2,11/09/2013 12:02:54 PM,11/09/2013 08:02:20 AM
alana.gau@datacommunitydc.org,Alana Gau,Alana,,Gau,,,,,1,08/27/2013 12:36:08 PM,08/27/2013 12:36:08 PM
madaline.mcdavid@yahoo.co.in,Madaline Mcdavid,Madaline,,Mcdavid,,,,,1,05/16/2012 11:06:58 AM,05/16/2012 11:06:58 AM
1375758536.16848@paypal.com,,,,,,,,,2,08/06/2013 03:08:57 AM,08/06/2013 03:08:57 AM
perla.deland@aol.com,Perla Deland,Perla,,Deland,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
terry.spoor@facebook.com,Terry Spoor,Terry,,Spoor,,,,,1,08/12/2010 10:25:11 AM,08/12/2010 10:25:11 AM
1319466448.21005@paypal.com,,,,,,,,,3,10/24/2011 02:27:30 AM,10/24/2011 02:27:30 AM
hans.edsall@msn.com,Hans Edsall,Hans,,Edsall,,,,,2,07/16/2009 04:48:11 AM,07/16/2009 04:48:11 AM
reuben.vitolo@aol.com,Reuben Vitolo,Reuben,,Vitolo,,,,,3,02/04/2009 09:01:22 AM,02/04/2009 09:01:31 AM
reuben.vitolo@mail.gmail.co,Reuben Vitolo,Reuben,,Vitolo,,,,,3,10/05/2010 08:00:45 AM,10/05/2010 08:09:09 AM
1315737558.4505@paypal.com,,,,,,,,,2,09/11/2011 10:39:21 AM,09/11/2011 10:39:21 AM
boris.whitney@msn.com,Boris Whitney,Boris,,Whitney,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
1341924013.9578@paypal.com,,,,,,,,,6,07/10/2012 12:40:14 PM,07/10/2012 12:43:10 PM
jodi.patague@mac.com,Jodi Patague,Jodi,,Patague,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
delmar.zeringue@ndsu.edu,Delmar Zeringue,Delmar,,Zeringue,,,,,4,12/22/2012 01:46:14 AM,12/22/2012 01:46:14 AM
alden.owusu@temple.edu,Alden Owusu,Alden,,Owusu,,,,,2,01/22/2012 10:01:45 AM,01/22/2012 10:01:45 AM
reuben.vitolo@ieee.org,Reuben Vitolo,Reuben,,Vitolo,,,,,2,01/01/2013 10:51:19 AM,01/01/2013 10:51:19 AM
theron.wiser@facebook.com,Theron Wiser,Theron,,Wiser,,,,,15,07/05/2013 07:51:59 AM,07/18/2013 04:16:38 AM
olen.dolloff@yahoo.co.in,Olen Dolloff,Olen,,Dolloff,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
dena.tousant@msn.com,Dena Tousant,Dena,,Tousant,,,,,1,07/28/2009 01:28:58 AM,07/28/2009 01:28:58 AM
lucienne.connery@cox.net,Lucienne Connery,Lucienne,,Connery,,,,,28,08/01/2013 12:40:38 PM,08/08/2013 11:49:55 AM
1349373946.2824@paypal.com,,,,,,,,,4,10/04/2012 06:05:48 AM,10/04/2012 06:29:41 AM
sendmail@paypal.com,,,,,,,,,18,04/28/2010 10:36:49 AM,03/07/2012 02:15:49 AM
1351267086.927@paypal.com,,,,,,,,,2,10/26/2012 03:58:07 AM,10/26/2012 03:58:07 AM
ilse.florentino@comcast.net,Ilse Florentino,Ilse,,Florentino,,,,,2,11/15/2013 03:21:02 AM,11/15/2013 03:21:02 AM
stephany.nutting@yahoo.com,Stephany Nutting,Stephany,,Nutting,,,,,5,09/22/2009 11:40:55 AM,11/22/2010 02:22:17 AM
1327510838.636@paypal.com,,,,,,,,,3,01/25/2012 05:00:41 AM,01/25/2012 05:00:41 AM
antonia.branco@temple.edu,Antonia Branco,Antonia,,Branco,,,,,5,10/21/2013 06:09:53 AM,10/21/2013 06:09:53 AM
dena.tousant@cox.net,Dena Tousant,Dena,,Tousant,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
1375113119.18709@paypal.com,,,,,,,,,2,07/29/2013 03:52:01 AM,07/29/2013 03:52:01 AM
harvey.more@mac.com,Harvey More,Harvey,,More,,,,,3,04/27/2010 03:19:44 AM,04/27/2010 04:26:23 AM
salley.funari@gwu.edu,Salley Funari,Salley,,Funari,,,,,8,03/27/2012 03:38:44 AM,03/28/2012 12:25:40 PM
franklyn.ellenberger@aol.com,Franklyn Ellenberger,Franklyn,,Ellenberger,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
1229028733.32213@paypal.com,,,,,,,,,2,02/27/2009 12:08:17 PM,02/27/2009 12:08:17 PM
harland.glantz@umd.edu,Harland Glantz,Harland,,Glantz,,,,,2,12/22/2012 01:46:14 AM,12/22/2012 01:46:14 AM
santana.vogel@rpi.edu,Santana Vogel,Santana,,Vogel,,,,,3,12/22/2011 02:25:54 AM,12/22/2011 06:02:11 AM
erna.lang@hotmail.com,Erna Lang,Erna,,Lang,,,,,2,07/16/2009 04:48:11 AM,07/16/2009 04:48:11 AM
vito.mcgilvery@ndsu.edu,Vito Mcgilvery,Vito,,Mcgilvery,,,,,4,08/18/2009 01:59:06 AM,04/27/2010 04:26:23 AM
gil.greco@mail.gmail.co,Gil Greco,Gil,,Greco,,,,,1,11/10/2013 04:42:20 AM,11/10/2013 04:42:20 AM
1327586747.15427@paypal.com,,,,,,,,,2,01/26/2012 02:05:49 AM,01/26/2012 02:05:49 AM
hans.edsall@mac.com,Hans Edsall,Hans,,Edsall,,,,,11,06/02/2011 01:50:19 AM,06/02/2011 05:58:03 AM
darnell.then@rpi.edu,Darnell Then,Darnell,,Then,,,,,2,12/23/2009 04:44:00 AM,12/23/2009 04:44:00 AM
darnell.then@msn.com,Darnell Then,Darnell,,Then,,,,,4,02/26/2009 11:56:53 AM,02/26/2009 11:56:54 AM
regina.annunziata@cox.net,Regina Annunziata,Regina,,Annunziata,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
sang.colvard@yahoo.com,Sang Colvard,Sang,,Colvard,,,,,3,08/20/2010 10:06:24 AM,03/21/2012 01:08:58 AM
theron.wiser@temple.edu,Theron Wiser,Theron,,Wiser,,,,,2,10/28/2013 07:12:53 AM,11/19/2013 08:19:07 AM
sybil.stough@comcast.net,Sybil Stough,Sybil,,Stough,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
bud.marcil@datacommunitydc.org,Bud Marcil,Bud,,Marcil,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
amal.crisci@mail.gmail.co,Amal Crisci,Amal,,Crisci,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
jodi.patague@yahoo.com,Jodi Patague,Jodi,,Patague,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
delena.commander@cox.net,Delena Commander,Delena,,Commander,,,,,3,04/03/2009 05:50:00 AM,04/03/2009 05:50:00 AM
augustus.wernick@aol.com,Augustus Wernick,Augustus,,Wernick,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
reuben.vitolo@mail.gmail.co,Reuben Vitolo,Reuben,,Vitolo,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
theron.wiser@hotmail.com,Theron Wiser,Theron,,Wiser,,,,,1,01/15/2010 11:50:41 AM,01/15/2010 11:50:41 AM
regina.annunziata@yahoo.com,Regina Annunziata,Regina,,Annunziata,,,,,5,11/04/2013 01:09:29 AM,11/04/2013 02:31:01 AM
myrtie.blauser@comcast.net,Myrtie Blauser,Myrtie,,Blauser,,,,,1,10/23/2013 07:04:57 AM,10/23/2013 07:04:57 AM
1296839580.8054@paypal.com,,,,,,,,,5,02/04/2011 05:33:25 AM,02/04/2011 07:19:11 AM
ted.jeff@ndsu.edu,Ted Jeff,Ted,,Jeff,,,,,46,05/05/2011 02:15:15 AM,06/06/2011 02:01:21 AM
gabriela.chevalier@verizon.net,Gabriela Chevalier,Gabriela,,Chevalier,,,,,2,02/08/2012 02:26:37 AM,05/13/2013 06:18:46 AM
888309f501740fbc@newegg.com,,,,,,,,,2,11/30/2012 01:21:11 AM,11/30/2012 01:21:11 AM
wayne.colston@ieee.org,Wayne Colston,Wayne,,Colston,,,,,4,10/08/2012 03:45:00 AM,10/11/2012 12:26:53 PM
cassandra.cort@verizon.net,Cassandra Cort,Cassandra,,Cort,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
regina.annunziata@aol.com,Regina Annunziata,Regina,,Annunziata,,,,,2,07/16/2009 04:48:11 AM,07/16/2009 04:48:11 AM
delena.commander@cox.net,Delena Commander,Delena,,Commander,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
brice.hammett@aol.com,Brice Hammett,Brice,,Hammett,,,,,3,11/29/2012 03:56:11 AM,12/04/2012 01:07:38 AM
terry.spoor@ndsu.edu,Terry Spoor,Terry,,Spoor,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
sang.colvard@cox.net,Sang Colvard,Sang,,Colvard,,,,,4,06/20/2013 08:02:24 AM,06/20/2013 08:34:13 AM
sang.colvard@rpi.edu,Sang Colvard,Sang,,Colvard,,,,,1,10/14/2010 09:45:27 AM,10/14/2010 09:45:27 AM
reena.morreale@aol.com,Reena Morreale,Reena,,Morreale,,,,,4,09/10/2013 01:23:17 AM,09/10/2013 02:03:52 AM
alden.owusu@hotmail.com,Alden Owusu,Alden,,Owusu,,,,,3,12/15/2010 06:29:47 AM,12/15/2010 06:29:47 AM
wayne.colston@datacommunitydc.org,Wayne Colston,Wayne,,Colston,,,,,2,11/22/2010 02:22:17 AM,11/22/2010 02:22:17 AM
1277759008.10080@paypal.com,,,,,,,,,4,06/28/2010 09:03:33 AM,06/28/2010 09:03:33 AM
cassandra.cort@temple.edu,Cassandra Cort,Cassandra,,Cort,,,,,2,11/22/2010 02:22:17 AM,11/22/2010 02:22:17 AM
franklyn.ellenberger@gwu.edu,Franklyn Ellenberger,Franklyn,,Ellenberger,,,,,6,06/24/2013 04:37:33 AM,06/24/2013 04:37:33 AM
keesha.wigger@umd.edu,Keesha Wigger,Keesha,,Wigger,,,,,6,11/14/2013 06:53:43 AM,11/14/2013 07:24:12 AM
terry.spoor@ieee.org,Terry Spoor,Terry,,Spoor,,,,,7,08/03/2013 02:49:06 AM,08/03/2013 06:31:52 AM
madaline.mcdavid@yahoo.co.in,Madaline Mcdavid,Madaline,,Mcdavid,,,,,2,07/16/2009 04:48:11 AM,07/16/2009 04:48:11 AM
danille.axtell@mail.gmail.co,Danille Axtell,Danille,,Axtell,,,,,7,11/04/2013 01:01:48 AM,11/04/2013 02:31:01 AM
patti.tang@gwu.edu,Patti Tang,Patti,,Tang,,,,,4,09/10/2013 01:15:38 AM,09/10/2013 09:09:34 AM
markus.rance@msn.com,Markus Rance,Markus,,Rance,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
amal.crisci@gwu.edu,Amal Crisci,Amal,,Crisci,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
matt.enriquez@comcast.net,Matt Enriquez,Matt,,Enriquez,,,,,1,06/22/2011 10:05:13 AM,06/22/2011 10:05:13 AM
harland.glantz@comcast.net,Harland Glantz,Harland,,Glantz,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
delmar.zeringue@mail.gmail.co,Delmar Zeringue,Delmar,,Zeringue,,,,,2,04/22/2010 10:24:42 AM,04/22/2010 10:24:42 AM
sybil.stough@comcast.net,Sybil Stough,Sybil,,Stough,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
1272451005.8747@paypal.com,,,,,,,,,2,04/28/2010 10:36:49 AM,04/28/2010 10:36:49 AM
franklyn.ellenberger@gwu.edu,Franklyn Ellenberger,Franklyn,,Ellenberger,,,,,3,10/21/2010 08:52:31 AM,10/22/2010 11:09:27 AM
winford.funston@msn.com,Winford Funston,Winford,,Funston,,,,,6,04/29/2013 09:34:09 AM,05/02/2013 03:59:10 AM
martin.welsch@datacommunitydc.org,Martin Welsch,Martin,,Welsch,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
perla.deland@gwu.edu,Perla Deland,Perla,,Deland,,,,,3,11/06/2009 04:31:10 AM,09/17/2010 05:35:25 AM
arnetta.camilleri@hotmail.com,Arnetta Camilleri,Arnetta,,Camilleri,,,,,14,08/31/2012 08:02:11 AM,10/12/2012 02:22:35 AM
louvenia.ritter@aol.com,Louvenia Ritter,Louvenia,,Ritter,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
salley.funari@mac.com,Salley Funari,Salley,,Funari,,,,,7,08/18/2009 01:59:06 AM,04/27/2010 04:26:23 AM
ara.ceja@mac.com,Ara Ceja,Ara,,Ceja,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
1312472082.29873@paypal.com,,,,,,,,,2,08/04/2011 03:34:42 AM,08/04/2011 03:34:42 AM
1380671359.26020@paypal.com,,,,,,,,,4,10/01/2013 11:49:20 AM,10/01/2013 11:54:35 AM
hans.edsall@cox.net,Hans Edsall,Hans,,Edsall,,,,,2,05/13/2009 03:57:34 AM,05/13/2009 03:57:34 AM
sybil.stough@ieee.org,Sybil Stough,Sybil,,Stough,,,,,2,04/27/2010 05:33:21 AM,04/27/2010 05:33:21 AM
deandre.stearns@umd.edu,Deandre Stearns,Deandre,,Stearns,,,,,1,08/16/2010 03:50:32 AM,08/16/2010 03:50:32 AM
sal.lobb@comcast.net,Sal Lobb,Sal,,Lobb,,,,,1,02/26/2009 11:45:26 AM,02/26/2009 11:45:26 AM
1331466092.14170@paypal.com,,,,,,,,,2,03/11/2012 11:41:34 AM,03/11/2012 11:41:34 AM
chelsey.smeltzer@verizon.net,Chelsey Smeltzer,Chelsey,,Smeltzer,,,,,3,10/03/2010 04:50:56 AM,10/03/2010 05:02:49 AM
augustus.wernick@facebook.com,Augustus Wernick,Augustus,,Wernick,,,,,48,12/04/2010 08:05:55 AM,12/04/2010 08:05:55 AM
leonel.schecter@mac.com,Leonel Schecter,Leonel,,Schecter,,,,,1,04/14/2011 10:35:20 AM,04/14/2011 10:35:20 AM
martin.welsch@comcast.net,Martin Welsch,Martin,,Welsch,,,,,1,08/06/2010 08:27:36 AM,08/06/2010 08:27:36 AM
1284255552.12680@paypal.com,,,,,,,,,4,09/12/2010 01:39:14 AM,09/12/2010 01:39:14 AM
les.her@verizon.net,Les Her,Les,,Her,,,,,2,09/25/2010 10:20:57 AM,09/25/2010 10:20:57 AM
hanh.geraghty@cox.net,Hanh Geraghty,Hanh,,Geraghty,,,,,25,06/20/2013 03:06:47 AM,06/28/2013 09:48:08 AM
marjory.boldt@umd.edu,Marjory Boldt,Marjory,,Boldt,,,,,2,06/04/2013 12:34:31 PM,06/04/2013 12:34:31 PM
antwan.riffe@hotmail.com,Antwan Riffe,Antwan,,Riffe,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
maryanna.pfeiffer@ndsu.edu,Maryanna Pfeiffer,Maryanna,,Pfeiffer,,,,,4,08/18/2009 01:59:06 AM,04/27/2010 04:26:23 AM
developer_bounces@insideapple.apple.com,,,,,,,,,2,,
winford.funston@ieee.org,Winford Funston,Winford,,Funston,,,,,1,11/05/2013 10:43:29 AM,11/05/2013 10:43:29 AM
keesha.wigger@mail.gmail.co,Keesha Wigger,Keesha,,Wigger,,,,,1,03/24/2011 07:41:39 AM,03/24/2011 07:41:39 AM
deandre.stearns@ndsu.edu,Deandre Stearns,Deandre,,Stearns,,,,,2,04/14/2009 11:56:37 AM,04/14/2009 11:56:37 AM
wilmer.hui@ieee.org,Wilmer Hui,Wilmer,,Hui,,,,,3,10/21/2013 07:30:41 AM,10/21/2013 07:30:41 AM
leonel.schecter@yahoo.com,Leonel Schecter,Leonel,,Schecter,,,,,1,08/03/2013 06:31:52 AM,08/03/2013 06:31:52 AM
regina.annunziata@gwu.edu,Regina Annunziata,Regina,,Annunziata,,,,,1,11/09/2013 12:02:54 PM,11/09/2013 12:02:54 PM
hanh.geraghty@ndsu.edu,Hanh Geraghty,Hanh,,Geraghty,,,,,3,09/22/2009 11:40:55 AM,09/23/2009 01:36:11 AM
